!CSV A.01.01
!Keysight Technologies,N5224A,MY51441075,A.10.49.11
!Date: Saturday, November 26, 2022 12:56:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(DB),S21(DEG)
1597000000,-22.005953,-130.77126
1598000000,-22.006752,-133.33244
1599000000,-22.00753,-135.89383
1600000000,-22.008387,-138.45499
1601000000,-22.009302,-141.01601
1602000000,-22.010248,-143.57718
1603000000,-22.011225,-146.13818
1604000000,-22.012274,-148.69917
1605000000,-22.01333,-151.26028
1606000000,-22.014391,-153.8213
1607000000,-22.015543,-156.38222
1608000000,-22.016705,-158.94316
1609000000,-22.017954,-161.50418
1610000000,-22.019247,-164.06532
1611000000,-22.020498,-166.62631
1612000000,-22.021822,-169.18732
1613000000,-22.023176,-171.74844
1614000000,-22.02457,-174.3096
1615000000,-22.025953,-176.87068
1616000000,-22.027445,-179.43182
1617000000,-22.028912,178.00679
1618000000,-22.030401,175.44543
1619000000,-22.031948,172.88409
1620000000,-22.03352,170.32265
1621000000,-22.035109,167.76123
1622000000,-22.036781,165.1996
1623000000,-22.038471,162.63777
1624000000,-22.040274,160.07576
1625000000,-22.042107,157.51363
1626000000,-22.043957,154.95125
1627000000,-22.0459,152.38852
1628000000,-22.047926,149.82584
1629000000,-22.049995,147.26288
1630000000,-22.052118,144.69978
1631000000,-22.054298,142.13652
1632000000,-22.056547,139.57318
1633000000,-22.058851,137.00964
1634000000,-22.061243,134.44595
1635000000,-22.063747,131.88228
1636000000,-22.066322,129.31859
1637000000,-22.068989,126.75461
1638000000,-22.071787,124.19093
1639000000,-22.074614,121.62766
1640000000,-22.077574,119.06413
1641000000,-22.080656,116.50087
1642000000,-22.083838,113.93758
1643000000,-22.087111,111.3745
1644000000,-22.09041,108.81177
1645000000,-22.09383,106.2494
1646000000,-22.097328,103.68699
1647000000,-22.100889,101.12518
1648000000,-22.104519,98.563385
1649000000,-22.108271,96.002045
1650000000,-22.112076,93.440918
1651000000,-22.11594,90.88028
1652000000,-22.119858,88.319649
1653000000,-22.123796,85.759491
1654000000,-22.127827,83.199898
1655000000,-22.131861,80.640396
1656000000,-22.136,78.081604
1657000000,-22.140154,75.523048
1658000000,-22.144321,72.964905
1659000000,-22.148487,70.407021
1660000000,-22.152714,67.849419
1661000000,-22.156975,65.292191
1662000000,-22.161219,62.734993
1663000000,-22.165495,60.17804
1664000000,-22.169777,57.621307
1665000000,-22.174086,55.064804
1666000000,-22.178423,52.508297
1667000000,-22.182743,49.952042
1668000000,-22.187077,47.39566
1669000000,-22.191397,44.839466
1670000000,-22.195749,42.283222
1671000000,-22.200125,39.726814
1672000000,-22.204523,37.170456
1673000000,-22.208946,34.614147
1674000000,-22.213415,32.057304
1675000000,-22.217901,29.500418
1676000000,-22.222446,26.943512
1677000000,-22.227091,24.386366
1678000000,-22.231756,21.829002
1679000000,-22.236475,19.271721
1680000000,-22.241274,16.714211
1681000000,-22.246153,14.156793
1682000000,-22.251089,11.599262
1683000000,-22.256104,9.041729
1684000000,-22.261221,6.4841666
1685000000,-22.266411,3.9265695
1686000000,-22.271729,1.3689151
1687000000,-22.277096,-1.1886662
1688000000,-22.282543,-3.7462094
1689000000,-22.288069,-6.3033776
1690000000,-22.293787,-8.8604736
1691000000,-22.299555,-11.41749
1692000000,-22.305384,-13.974412
1693000000,-22.311337,-16.530861
1694000000,-22.317429,-19.087202
1695000000,-22.323538,-21.643274
1696000000,-22.329792,-24.198597
1697000000,-22.3361,-26.753691
1698000000,-22.342501,-29.308434
1699000000,-22.349009,-31.863089
1700000000,-22.355614,-34.416748
1701000000,-22.362341,-36.97007
1702000000,-22.369064,-39.523064
1703000000,-22.375854,-42.075329
1704000000,-22.382769,-44.627071
1705000000,-22.389709,-47.17804
1706000000,-22.396723,-49.728348
1707000000,-22.403759,-52.278015
1708000000,-22.410898,-54.827156
1709000000,-22.418043,-57.375504
1710000000,-22.425163,-59.922993
1711000000,-22.432316,-62.469749
1712000000,-22.439476,-65.01622
1713000000,-22.446642,-67.561928
1714000000,-22.453817,-70.107361
1715000000,-22.461004,-72.652084
1716000000,-22.468145,-75.196564
1717000000,-22.475275,-77.740242
1718000000,-22.482391,-80.283409
1719000000,-22.489471,-82.826263
1720000000,-22.496479,-85.368965
1721000000,-22.503414,-87.910988
1722000000,-22.510347,-90.45269
1723000000,-22.517164,-92.994659
1724000000,-22.523945,-95.536392
1725000000,-22.530743,-98.078354
1726000000,-22.537428,-100.61993
1727000000,-22.544102,-103.16174
1728000000,-22.550695,-105.70351
1729000000,-22.557327,-108.24543
1730000000,-22.563904,-110.78748
1731000000,-22.570478,-113.32982
1732000000,-22.576996,-115.87221
1733000000,-22.58354,-118.415
1734000000,-22.590057,-120.95811
1735000000,-22.596533,-123.50159
1736000000,-22.603022,-126.04556
1737000000,-22.609514,-128.58968
1738000000,-22.616005,-131.13441
1739000000,-22.622501,-133.67937
1740000000,-22.629026,-136.22464
1741000000,-22.635569,-138.77066
1742000000,-22.642138,-141.31728
1743000000,-22.648756,-143.86414
1744000000,-22.655403,-146.41148
1745000000,-22.662174,-148.9593
1746000000,-22.668964,-151.50768
1747000000,-22.675852,-154.0565
1748000000,-22.68281,-156.60573
1749000000,-22.689823,-159.15549
1750000000,-22.696976,-161.70543
1751000000,-22.704205,-164.25574
1752000000,-22.711515,-166.80643
1753000000,-22.718956,-169.35738
1754000000,-22.726553,-171.90858
1755000000,-22.734209,-174.45996
1756000000,-22.741989,-177.01128
1757000000,-22.749918,-179.56287
1758000000,-22.757919,177.88525
1759000000,-22.766041,175.33342
1760000000,-22.77429,172.78142
1761000000,-22.78269,170.22966
1762000000,-22.791187,167.67787
1763000000,-22.799782,165.12627
1764000000,-22.808483,162.57475
1765000000,-22.81728,160.02344
1766000000,-22.826254,157.47209
1767000000,-22.835348,154.92107
1768000000,-22.844559,152.37048
1769000000,-22.853888,149.81987
1770000000,-22.863304,147.26964
1771000000,-22.872847,144.71968
1772000000,-22.882462,142.17018
1773000000,-22.89213,139.62106
1774000000,-22.901932,137.07219
1775000000,-22.911737,134.52367
1776000000,-22.92164,131.97545
1777000000,-22.931641,129.4276
1778000000,-22.941702,126.88019
1779000000,-22.951815,124.33316
1780000000,-22.962017,121.78651
1781000000,-22.972315,119.24009
1782000000,-22.982603,116.69414
1783000000,-22.992924,114.14836
1784000000,-23.003319,111.60323
1785000000,-23.013767,109.05819
1786000000,-23.02417,106.51335
1787000000,-23.034643,103.96873
1788000000,-23.045101,101.42456
1789000000,-23.055578,98.880249
1790000000,-23.066149,96.335693
1791000000,-23.076677,93.791344
1792000000,-23.087196,91.247116
1793000000,-23.09778,88.702797
1794000000,-23.108408,86.15844
1795000000,-23.119129,83.613525
1796000000,-23.129822,81.068626
1797000000,-23.140553,78.523857
1798000000,-23.151371,75.9786
1799000000,-23.162245,73.433182
1800000000,-23.173136,70.887314
1801000000,-23.184095,68.34095
1802000000,-23.195141,65.794388
1803000000,-23.206247,63.247646
1804000000,-23.217478,60.700642
1805000000,-23.228722,58.152779
1806000000,-23.240112,55.604702
1807000000,-23.251617,53.056114
1808000000,-23.263193,50.50692
1809000000,-23.274929,47.957115
1810000000,-23.286816,45.40699
1811000000,-23.2988,42.856674
1812000000,-23.310896,40.305836
1813000000,-23.323206,37.755234
1814000000,-23.335714,35.204018
1815000000,-23.348419,32.652363
1816000000,-23.361271,30.100288
1817000000,-23.374289,27.548439
1818000000,-23.387545,24.996103
1819000000,-23.40103,22.444069
1820000000,-23.41477,19.891758
1821000000,-23.428713,17.339479
1822000000,-23.442867,14.787892
1823000000,-23.457184,12.236234
1824000000,-23.471703,9.6848278
1825000000,-23.486437,7.1338105
1826000000,-23.501438,4.5831137
1827000000,-23.5166,2.0326524
1828000000,-23.531944,-0.51708704
1829000000,-23.547516,-3.0662649
1830000000,-23.563286,-5.6148605
1831000000,-23.579224,-8.1629257
1832000000,-23.595337,-10.710329
1833000000,-23.611629,-13.257154
1834000000,-23.628122,-15.803666
1835000000,-23.644749,-18.349323
1836000000,-23.661573,-20.894388
1837000000,-23.67848,-23.438431
1838000000,-23.695578,-25.98221
1839000000,-23.712872,-28.525269
1840000000,-23.730284,-31.067669
1841000000,-23.747746,-33.609428
1842000000,-23.765368,-36.150547
1843000000,-23.783112,-38.690819
1844000000,-23.80102,-41.230705
1845000000,-23.818985,-43.769882
1846000000,-23.837173,-46.308388
1847000000,-23.855417,-48.846252
1848000000,-23.873829,-51.383385
1849000000,-23.892374,-53.920269
1850000000,-23.911062,-56.456383
1851000000,-23.929873,-58.992439
1852000000,-23.948778,-61.528004
1853000000,-23.967821,-64.06263
1854000000,-23.987055,-66.597198
1855000000,-24.00643,-69.130913
1856000000,-24.025961,-71.664658
1857000000,-24.045582,-74.198105
1858000000,-24.065386,-76.730995
1859000000,-24.085339,-79.263664
1860000000,-24.105476,-81.795776
1861000000,-24.125858,-84.327324
1862000000,-24.146395,-86.858795
1863000000,-24.167107,-89.390091
1864000000,-24.188082,-91.920883
1865000000,-24.209274,-94.45105
1866000000,-24.230663,-96.980881
1867000000,-24.252283,-99.509758
1868000000,-24.274139,-102.03851
1869000000,-24.296207,-104.5666
1870000000,-24.318514,-107.09414
1871000000,-24.341169,-109.62064
1872000000,-24.364058,-112.14677
1873000000,-24.38718,-114.67166
1874000000,-24.410639,-117.1952
1875000000,-24.434353,-119.71818
1876000000,-24.45826,-122.2395
1877000000,-24.482464,-124.75995
1878000000,-24.506969,-127.27888
1879000000,-24.531763,-129.79686
1880000000,-24.556763,-132.31349
1881000000,-24.582012,-134.82834
1882000000,-24.607565,-137.34152
1883000000,-24.633345,-139.85329
1884000000,-24.659384,-142.36325
1885000000,-24.685682,-144.87134
1886000000,-24.712282,-147.37738
1887000000,-24.739082,-149.88127
1888000000,-24.766035,-152.38338
1889000000,-24.793247,-154.88341
1890000000,-24.820675,-157.38153
1891000000,-24.848276,-159.87758
1892000000,-24.876053,-162.37135
1893000000,-24.903999,-164.86287
1894000000,-24.932081,-167.35213
1895000000,-24.96036,-169.83926
1896000000,-24.988739,-172.32426
1897000000,-25.017323,-174.80678
1898000000,-25.045973,-177.28729
1899000000,-25.074821,-179.76517
1900000000,-25.103662,177.75906
1901000000,-25.132624,175.28523
1902000000,-25.161745,172.81355
1903000000,-25.190939,170.3443
1904000000,-25.220175,167.8772
1905000000,-25.249514,165.41235
1906000000,-25.278923,162.9496
1907000000,-25.308409,160.48834
1908000000,-25.338003,158.02956
1909000000,-25.367659,155.57291
1910000000,-25.397343,153.11839
1911000000,-25.42705,150.66661
1912000000,-25.45682,148.21637
1913000000,-25.486698,145.76816
1914000000,-25.516634,143.32184
1915000000,-25.546692,140.87804
1916000000,-25.57675,138.43674
1917000000,-25.606844,135.9975
1918000000,-25.636984,133.56024
1919000000,-25.667183,131.12524
1920000000,-25.697422,128.6927
1921000000,-25.727789,126.26191
1922000000,-25.758217,123.83337
1923000000,-25.7887,121.40668
1924000000,-25.819199,118.98241
1925000000,-25.849754,116.56052
1926000000,-25.880285,114.14097
1927000000,-25.91081,111.72385
1928000000,-25.941404,109.3092
1929000000,-25.972027,106.89692
1930000000,-26.002718,104.48683
1931000000,-26.033346,102.07922
1932000000,-26.063953,99.673698
1933000000,-26.094624,97.270554
1934000000,-26.125391,94.870071
1935000000,-26.156137,92.471832
1936000000,-26.186863,90.075928
1937000000,-26.21764,87.683525
1938000000,-26.248386,85.293251
1939000000,-26.279152,82.905785
1940000000,-26.30986,80.521202
1941000000,-26.340515,78.139137
1942000000,-26.371168,75.760269
1943000000,-26.401796,73.383484
1944000000,-26.432356,71.009857
1945000000,-26.462831,68.638725
1946000000,-26.493244,66.270706
1947000000,-26.523592,63.9053
1948000000,-26.553829,61.542667
1949000000,-26.583982,59.183174
1950000000,-26.614031,56.82655
1951000000,-26.643917,54.472919
1952000000,-26.673706,52.121944
1953000000,-26.703386,49.773724
1954000000,-26.732937,47.42823
1955000000,-26.762287,45.085854
1956000000,-26.791519,42.746399
1957000000,-26.820583,40.410034
1958000000,-26.849436,38.076168
1959000000,-26.878105,35.745255
1960000000,-26.906597,33.417629
1961000000,-26.934925,31.092764
1962000000,-26.962975,28.770557
1963000000,-26.990847,26.451273
1964000000,-27.018402,24.134352
1965000000,-27.045731,21.820522
1966000000,-27.072779,19.509298
1967000000,-27.099615,17.20121
1968000000,-27.12616,14.895165
1969000000,-27.152393,12.591779
1970000000,-27.178284,10.290498
1971000000,-27.203833,7.9923887
1972000000,-27.22901,5.6966085
1973000000,-27.253885,3.4025605
1974000000,-27.278473,1.1115876
1975000000,-27.302748,-1.1777455
1976000000,-27.326658,-3.4646235
1977000000,-27.350235,-5.7491703
1978000000,-27.373425,-8.0317345
1979000000,-27.396265,-10.311872
1980000000,-27.418747,-12.590614
1981000000,-27.44095,-14.86728
1982000000,-27.462744,-17.142076
1983000000,-27.484087,-19.414576
1984000000,-27.505114,-21.685543
1985000000,-27.525776,-23.953999
1986000000,-27.546022,-26.221226
1987000000,-27.565866,-28.486403
1988000000,-27.5854,-30.750418
1989000000,-27.6045,-33.012791
1990000000,-27.623175,-35.273014
1991000000,-27.641392,-37.532005
1992000000,-27.659349,-39.78957
1993000000,-27.676844,-42.045975
1994000000,-27.69396,-44.300686
1995000000,-27.710627,-46.554398
1996000000,-27.726965,-48.806782
1997000000,-27.7428,-51.057598
1998000000,-27.758335,-53.307693
1999000000,-27.773407,-55.556961
2000000000,-27.788124,-57.804882
2001000000,-27.802441,-60.051418
2002000000,-27.81633,-62.297318
2003000000,-27.829828,-64.542061
2004000000,-27.842918,-66.786362
2005000000,-27.855633,-69.029739
2006000000,-27.867851,-71.272606
2007000000,-27.879717,-73.514389
2008000000,-27.891228,-75.755371
2009000000,-27.9023,-77.995811
2010000000,-27.913004,-80.23558
2011000000,-27.923296,-82.474976
2012000000,-27.933136,-84.713921
2013000000,-27.94261,-86.952019
2014000000,-27.951771,-89.188927
2015000000,-27.96052,-91.425499
2016000000,-27.968826,-93.661598
2017000000,-27.976721,-95.896896
2018000000,-27.984299,-98.131851
2019000000,-27.991459,-100.3662
2020000000,-27.998301,-102.60004
2021000000,-28.004732,-104.83316
2022000000,-28.010786,-107.06624
2023000000,-28.016478,-109.29871
2024000000,-28.021788,-111.53085
2025000000,-28.02668,-113.76256
2026000000,-28.031235,-115.99347
2027000000,-28.035397,-118.22424
2028000000,-28.039206,-120.45454
2029000000,-28.042608,-122.68466
2030000000,-28.045538,-124.91393
2031000000,-28.048077,-127.14259
2032000000,-28.050274,-129.37115
2033000000,-28.052029,-131.59943
2034000000,-28.053389,-133.82733
2035000000,-28.054264,-136.05479
2036000000,-28.054729,-138.28224
2037000000,-28.054688,-140.50948
2038000000,-28.054253,-142.73662
2039000000,-28.053419,-144.9637
2040000000,-28.052135,-147.19048
2041000000,-28.050434,-149.41696
2042000000,-28.048254,-151.64369
2043000000,-28.045605,-153.87018
2044000000,-28.04253,-156.09714
2045000000,-28.039022,-158.32417
2046000000,-28.035007,-160.55124
2047000000,-28.030453,-162.77806
2048000000,-28.025379,-165.0054
2049000000,-28.019888,-167.23294
2050000000,-28.013861,-169.46132
2051000000,-28.007458,-171.68979
2052000000,-28.000536,-173.91876
2053000000,-27.993013,-176.14758
2054000000,-27.985044,-178.37753
2055000000,-27.976555,179.3918
2056000000,-27.967581,177.16039
2057000000,-27.958054,174.92815
2058000000,-27.948059,172.69536
2059000000,-27.937485,170.46117
2060000000,-27.926441,168.22569
2061000000,-27.914875,165.9888
2062000000,-27.902803,163.75035
2063000000,-27.890217,161.51088
2064000000,-27.877129,159.27002
2065000000,-27.863529,157.02737
2066000000,-27.849371,154.78239
2067000000,-27.834826,152.53526
2068000000,-27.819721,150.2861
2069000000,-27.804222,148.03471
2070000000,-27.78821,145.78091
2071000000,-27.771757,143.52448
2072000000,-27.754786,141.26598
2073000000,-27.737318,139.00479
2074000000,-27.719465,136.74112
2075000000,-27.701302,134.47466
2076000000,-27.682735,132.20544
2077000000,-27.663843,129.933
2078000000,-27.644629,127.65767
2079000000,-27.625048,125.37948
2080000000,-27.605146,123.09798
2081000000,-27.584934,120.81361
2082000000,-27.564442,118.52631
2083000000,-27.543743,116.23582
2084000000,-27.522776,113.94228
2085000000,-27.501539,111.64556
2086000000,-27.480089,109.34543
2087000000,-27.45845,107.04234
2088000000,-27.436653,104.73507
2089000000,-27.414709,102.42538
2090000000,-27.39266,100.11204
2091000000,-27.370491,97.795334
2092000000,-27.348192,95.475571
2093000000,-27.325855,93.152534
2094000000,-27.303511,90.826797
2095000000,-27.28105,88.497932
2096000000,-27.258623,86.166595
2097000000,-27.236179,83.832344
2098000000,-27.213724,81.495232
2099000000,-27.191275,79.155136
2100000000,-27.168835,76.812271
2101000000,-27.14642,74.467079
2102000000,-27.124126,72.119331
2103000000,-27.101883,69.76973
2104000000,-27.079672,67.417755
2105000000,-27.057545,65.063286
2106000000,-27.035501,62.706867
2107000000,-27.01354,60.348595
2108000000,-26.991667,57.98793
2109000000,-26.969862,55.62566
2110000000,-26.948217,53.261757
2111000000,-26.926605,50.896141
2112000000,-26.905039,48.529045
2113000000,-26.88361,46.1604
2114000000,-26.862263,43.79044
2115000000,-26.841072,41.419361
2116000000,-26.819906,39.046894
2117000000,-26.798786,36.673634
2118000000,-26.777676,34.298576
2119000000,-26.756638,31.92354
2120000000,-26.735594,29.547483
2121000000,-26.714685,27.17098
2122000000,-26.693731,24.793083
2123000000,-26.672855,22.414635
2124000000,-26.651964,20.035404
2125000000,-26.631073,17.654963
2126000000,-26.610144,15.273972
2127000000,-26.589163,12.892653
2128000000,-26.5681,10.510334
2129000000,-26.547003,8.127655
2130000000,-26.525862,5.7433834
2131000000,-26.504658,3.3589957
2132000000,-26.483265,0.97341639
2133000000,-26.46187,-1.4129477
2134000000,-26.440466,-3.8006079
2135000000,-26.418917,-6.1890955
2136000000,-26.397209,-8.5792942
2137000000,-26.375416,-10.969934
2138000000,-26.353521,-13.36275
2139000000,-26.331495,-15.756383
2140000000,-26.309443,-18.151089
2141000000,-26.287266,-20.547874
2142000000,-26.265085,-22.945671
2143000000,-26.242683,-25.345108
2144000000,-26.220219,-27.745644
2145000000,-26.197687,-30.148424
2146000000,-26.175125,-32.552589
2147000000,-26.152416,-34.958527
2148000000,-26.129719,-37.36692
2149000000,-26.106833,-39.776882
2150000000,-26.083961,-42.188602
2151000000,-26.060976,-44.602268
